"id";"question_id";"user_id";"details";"date_modified"
"527";"321";"3";"<p>Bonjour</p><p></p><p>Vous trouverez sur orphanet: https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=FR&amp;Expert=35122, le détail de la réponse.</p><p>Le centre expert en France est: <strong>Laboratoire de biochimie et biologie moléculaire</strong></p><p><strong>Centre de Biologie Sud - Espace Jacques Monot</strong></p><p><strong>CHU de Lyon HCL - GH Sud</strong></p><p>165 Chemin du Grand Revoyet</p><p>69495&nbsp;PIERRE-BENITE&nbsp;CEDEX</p><p>FRANCE</p><p><em>Directeur du laboratoire : </em><a href=""https://www.orpha.net/consor/cgi-bin/Directory_Professionals.php?lng=FR&amp;data_id=12109&amp;MISSING%20CONTENT=Pr-Claire-RODRIGUEZ-LAFRASSE&amp;search=Directory_Professionals_Simple"" rel=""noopener noreferrer"" target=""_blank"" style=""color: blue;""><strong>Pr Claire RODRIGUEZ-LAFRASSE</strong></a></p><p><em>Téléphone : </em><strong>33 (0)4 78 86 29 72</strong></p><p><em>Fax : </em><strong>33 (0)4 78 86 66 54</strong></p><p>Contact&nbsp;: paola.rabenda@chu-lyon.fr</p><p></p><p>Je vous ai mis en PJ un article de Arch dis chil en 2015 qui répond aussi à votre question: "". A positive gene test result combined with a successful trial of sacrosidase has the potential to allow diagnosis of CSID without endoscopy. The cost of endoscopy and enzyme assay is approximately £1500 compared with £180 for the gene test and £300 for a 2-week trial of treatment.""</p><p></p><p>En bref la génétique est une alternative aux biopsies qui sont compliquées, onereuses, avec un taux élevé de faux négatifs.</p><p>La génétique est positive chez 83% des patients européens symptomatiques.</p><p>Une génétique positive associée à un test thérapeutique au sacrosidase est une alternative à la biopsie.</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-09-29 17:15:02"
"528";"313";"121";"<p></p><p>Bonjour désolé du retard, cela est empirique mais en effet il semblerait licite de commencer par une coloscopie et une vidéocapsule. Cependant il faut vérifier le poids pour être sur de la possibilité de  réalisation pour la vidéocapsule  ( 10 kg selon Viala et coll.).</p><p>Cordialement </p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-09-30 19:15:06"
"529";"323";"5";"<p>Chère Consœur,</p><p>Les indications des préparations infantiles à base d'hydrolysats de protéines de riz sont les suivantes :</p><p>1) L'allergie aux protéines du lait de vache (PLV), qu'elle soit IgE-médiée ou pas. En première intention ou en cas de refus des hydrolysats poussés de PLV, notamment chez les nourrissons le plus âgés déjà diversifiés dont le répertoire gustatif a été élargi et qui peuvent être rebutés par le goût des hydrolysats poussés de PLV.</p><p>2) Les enfants de parents végétariens ou végétaliens afin d'éviter qu'ils utilisent des jus végétaux inadaptés aux nourrissons et particulièrement délétères (voir publications jointes).</p><p>L'allergie aux hydrolysats poussés de PLV ne doit pas être retenue comme une indication car aucune étude n'a démontré la tolérance des hydrolysats partiels de protéines de riz dans cette indication. Mais il est possible, sinon probable que les hydrolysats de protéines de riz soient tolérées dans cette situation.</p><p>Bien cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-01 09:05:46"
"530";"322";"121";"<p>Bonjour, il existe une excellente corrélation entre le taux d'IgA anti-transglutaminase et les anomalies de la muqueuse. Cependant ce taux semble vraiment élevé, même si des taux d'environ 10000 ont pu être décris ( Hansson et coll. 2002). </p><p>Mais comme le dit l'adage attribué à Marcelo Truzzi : <em style=""background-color: white; color: rgb(32, 33, 34);"">«&nbsp;Des affirmations extraordinaires nécessitent des preuves extraordinaires&nbsp;»,</em> on ne peut totalement exclure une erreur (de mesure, de laboratoire, d'écriture …). </p><p>De ce fait il faut s'en tenir aux recommandations de l'ESPGHAN de 2020 et demander un contrôle avec  un taux d'anticorps anti-endomysium (et sans doute un contrôle des IgA anti-transglutaminase). Si les anti-endomysium sont positive et que le taux des IgA anti-transglutaminase est &gt;10N votre patiente pourrait avoir un diagnostic de maladie céliaque sans biopsie.</p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-01 19:41:44"
"531";"324";"3";"<p>Bonjour</p><p></p><p>Le diagnostic de maladie inflammatoire chronique intestinale repose sur un faisceau d'arguments  devant des symptomes chroniques.</p><p>Votre patiente présente un épaississment colique à l'échographie dans un contexte infectieux aigu.</p><p>Il faut dans un premier temps éliminer l'infectieux.</p><p>Vous pourrez éventuellement la revoir dans 1 mois à distance de l'épisode aigu, si persistance de douleurs abdominales et de selles molles, vous pourrez prescrire un bilan sanguin à la recherche d'un syndrome inflammatoire et une calprotectine fécale.</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-04 13:03:22"
"532";"326";"3";"<p>Bonjour</p><p></p><p>La dose maximale par injection est de 7mg/kg (ce qui réduit le nombre de perfusions).</p><p>https://www.mims.com/singapore/drug/info/venofer?type=full</p><p></p><p>Après 14 ans, le ferinject peut etre utilisé.</p><p>Je vous met en PJ les protocoles utilisables.</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-06 11:37:46"
"533";"325";"3";"<p>Bonjour</p><p></p><p>Votre nourrisson a présenté une diarrhéé sous allaitement maternel avec acidose métabolique.</p><p>Le lait de mère contient du lactose.</p><p>Le nutramigène et le neocate ne contiennent en effet pas de lactose. Les diarrhées s'étaient elles amendées sous Nutramigène?</p><p>Si ce n'est pas le cas, le diagnostic d'APLV sévère ne répondant qu'au Néocate peut être retenu.</p><p>Si c'est le cas, le diagnostic le plus probable est en effet le déficit congénital en lactase.</p><p></p><p>Le diagnostic du déficit congénital en lactase se fait par </p><ul><li>un breath test et glycémie après ingestion de 2g/kg de lactose</li><li>il existe des mutations génétiques.</li></ul><p></p><p>Je vous met le lien vers la fiche orphanet en cours de création, mais les centres experts y sont</p><p>https://www.orpha.net/consor4.01/www/cgi-bin/Disease_Search.php?lng=EN&amp;data_id=10735</p><p></p><p>https://www.orpha.net/consor4.01/www/cgi-bin/Disease_Search.php?lng=FR&amp;data_id=10735&amp;Disease_Disease_Search_diseaseGroup=deficit-congenital-en-lactase&amp;Disease_Disease_Search_diseaseType=Pat&amp;Maladie(s)/groupes%20de%20maladies=Deficit-congenital-en-lactase&amp;title=D%E9ficit%20cong%E9nital%20en%20lactase&amp;search=Disease_Search_Simple</p><p></p><p>Voici le lien vers les centres qui font la génétique (centre expert)</p><p>https://www.orpha.net/consor4.01/www/cgi-bin/ClinicalLabs_Search_Simple.php?lng=EN&amp;LnkId=16342&amp;Typ=Gen&amp;from=rightMenu</p><p>Pour vous le plus proche serait le centre de Marseille</p><ul><li><strong>Département de génétique médicale</strong></li><li><strong>CHU de Marseille - Hôpital de la Timone</strong></li><li>264 rue Saint-Pierre</li><li>13005&nbsp;MARSEILLE</li><li>FRANCE</li><li><em>Phone</em> : <strong>33 (0)4 91 38 77 87</strong></li></ul><p></p><ul><li><em>Fax </em> : <strong>33 (0)4 91 38 46 73</strong></li><li><a href=""http://fr.ap-hm.fr/service/departement-de-genetique-medicale-hopital-timone"" rel=""noopener noreferrer"" target=""_blank"">Website</a></li><li>mail Martin.Krahn@ap-hm.fr</li></ul><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-06 12:36:23"
"534";"327";"1";"<p>Bonjour,</p><p></p><p>Le diagnostic d'EBO ne peut être formellement porté qu'en cas de <strong>métaplasie intestinale</strong> à l'examen anatomopathologique des biopsies. </p><p></p><p>Dans votre cas, certains suggèrent de répéter l'endoscopie dans 1 à 2 ans pour voir si la métaplasie apparait (ou était présente mais non retrouvée aux point biopsies, sachant qu'il faut en principe 4 biopsies tous les 1 à 2 cm).</p><p></p><p>Pour ce qui est du traitement de l'EBO, la première ligne thérapeutique sont les IPP, mais discuté chez votre patient car 1) il n'a pas d'EBO et 2) il est asymptomatique.</p><p></p><p>En revanche, il a un RGO objectivé par. la pH-métrie qui nécessite un traitement pendant 8 semaines puis un contrôle pH-métrique. </p><p></p><p>En PJ les recommandations pour l'EBO et le RGO</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-07 13:28:04"
"535";"328";"1";"<p>Bonjour,</p><p></p><p>Les synbiotiques (association d'une prébiotique et d'un probiotique) sont utilisés non seulement pour améliorer la survie des micro-organismes bénéfiques ajoutés aux aliments, mais aussi pour la stimulation de la prolifération de souches bactériennes natives spécifiques présentes dans l’intestin</p><p>Les effets positifs démontrés chez l’Homme sont&nbsp;:</p><p>1)&nbsp;&nbsp;&nbsp;Augmentation du nombre de genres Lactobacillus et Bifidobacterium et maintien de l'équilibre du microbiote intestinal</p><p>2)&nbsp;&nbsp;&nbsp;Amélioration de la fonction hépatique chez les patients souffrant de cirrhose</p><p>3)&nbsp;&nbsp;&nbsp;Amélioration des capacités immunomodulatrices</p><p>4)&nbsp;&nbsp;&nbsp;Prévention de la translocation bactérienne et réduction de l'incidence des infections nosocomiales.</p><p></p><p>NB : la bonne écriture est ""synbiotique"" (""symbiotique"" fait référence à la relation bénéfique mutuelle entre 2 microorganismes)</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-07 17:11:02"
"536";"329";"3";"<p>Bonjour</p><p></p><p>Votre patient consulte pour une diarrhée chronique (savez vous quand a commencé la diarrhée? Pourriez vous détailler cette diarrhée? graisseuuse? glaires? sang? morceaux d'aliments non digérés?), sans cassure staturo-pondérale mais avec une croissance à é1DS (quelle est la taille cible? est il sur sa taille cible ou nettement en dessous?).</p><p>un Bilan simple de principe permettre d'éliminer les principales causes et de conclure à un intestin irritable:</p><ul><li>NFS, palquettes (petite taille et diarrhée, éliminer schwachman avec NFS à la recherche d'une neutropénie et insuffisance pancréatique avec élastase)</li><li>élastase fécale (afin d'éliminer une insuffisance intestinale)</li><li>IgG, A, M (déficit immunitaire et IgA avant sérologie céliaque)</li><li>IgA antitransglutaminase</li><li>RAST PLV</li><li>iono sang urée creat</li><li>retentissement de la diarrhée avec albumine, FerS, ferritine, coef sat, iono sang, urée, creat</li></ul><p>EN PJ vous avez le pas à pas diarrhée chronique et un article.</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-09 15:19:32"
"537";"330";"2";"<p>bonjour</p><p>Votre observation est édifiante. En effet l'enfant présente une symptomatologie d'inconfort qui aurait pu faire croire à un RGO acide important. Il n'en est rien à la Ph métrie qui est normale. Les reflux brefs dans la journée ne sont pas stigmate de RGO acide compliqué. L'efficacité des IPP est probablement en partie du à l'effet placebo (cf référence) noté dans 50% des cas !...Et ce encore plus s'il y a eu un arrêt brutal des IPP, un sevrage progressif est toujours conseillé car il y a des effets rebonds importants. Il parait logique de poursuivre une nouvelle cure d'IPP (les parents de toute façon ne comprendraient pas de ne pas les reprendre) et de proposer un sevrage lent. La progression de la diversification et l'âge de l'enfant permettront de toute façon d'atténuer les symptômes, en complément d'une guidance et d'un accompagnement parental que vous effectuer parfaitement bien.</p><p>Si l'évolution est défavorable, nous nous tenons à votre disposition.</p><p>En référence une mise au point sur la prescription des IPP, l'effet placebo et le faux concept de l'œsophagite sans régurgitations extériorisées</p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-12 12:15:22"
"538";"329";"1000";"<p>Bonjour,</p><p>Merci de votre réponse. Je pense que toute ma présentation n'était pas passée! J'avais détaillé le cas clinique. Concernant la diarrhée: depuis 18 mois environ, diarrhée liquidienne non graisseuse a priori, non glairo-sanglante, avec présence d'aliments non digérés. Le bilan réalisé avait déjà éliminé la neutropénie, la maladie coeliaque, le déficit immunitaire ainsi que le retentissement de la diarrhée. L'examen parasitologique des selles (sur 3 prélèvements) était négatif.</p><p>Je vais donc compléter mon bilan avec ce qui manque, à savoir: l'élastase fécale et les RAST PLV (elle me paraissait un peu trop ""vieille"" pour l'APLV IgE-médiée mais effectivement elle aurait pu se sensibiliser post-GEA sévère).</p><p>Merci encore,</p><p>Bien confraternellement</p>";"2021-10-12 12:20:16"
"539";"329";"3";"<p>Merci pour ces précisions</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-12 15:32:33"
"540";"331";"5";"<p>Chère Consœur,</p><p>Tout d'abord, il n'est pas nécessaire de faire la recherche systématique d'une hypercholestérolémie familiale (HCF). La recherche doit être limitée aux enfants ayant des antécédents familiaux au 1er et au 2e degré d'hypercholestérolémie traitée par statines, d'accidents cardiovasculaires prématurés (&lt; 55 ans chez les hommes, &lt; 60 ans chez les femmes) ou à ceux dont les antécédents sont inconnus (enfants adoptés ou issus de PMA avec donneur ou GPA).Certains préconisent un dépistage systématique comme vous faites, mais la rentabilité d'une telle pratique n'est pas bonne et surtout elle risque de dépister des hypercholestérolémies mineures qui ne justifient aucune prise en charge (notamment celles secondaires à l'obésité) et risque de générer des régimes inutiles et une inquiétude injustifiée. Seules les HCF doivent être dépistées et traitées chez l'enfant, d'où la justification d'un dépistage ciblé sur les enfants à risque ou dont les antécédents ne sont pas connus.</p><p>L'hypercholestérolémie est définie par une LDL-C &gt; 1,30 g/l. En première intention, un régime hypocholestérolémiant sera prescrit et le LDL-C sera contrôlé 3 à 6 mois plus tard. Un traitement par statines sera alors débuté si le LDL-C reste supérieur à 1,90 g/l en l'absence de facteurs de risque ou s'il est supérieur à 1,60 g/l en présence de l'un des facteurs de risque suivants : antécédent familial au 1er ou 2e degré d’accident cardiovasculaire prématuré (&lt; 55 ans chez les hommes et &lt; 60 ans chez les femmes), HTA, obésité, diabète, tabagisme actif, lipoprotéine (a) &gt; 0,50 g/l. L'objectif sera alors de normaliser le LDL-C, c'est-à-dire l'abaisser au-dessous de 1,30 g/l, en augmentant, le cas échéant, les doses de statines.</p><p>Je vous joins les recommandations en ce sens et un article de prise en charge pratique.</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-10-12 17:24:14"
